,Emotions,Path
1543,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_make_disgust.wav
1544,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_sour_disgust.wav
1545,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_mop_disgust.wav
1546,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_youth_disgust.wav
1547,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_ring_disgust.wav
1548,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_raise_disgust.wav
1549,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_red_disgust.wav
1550,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_should_disgust.wav
1551,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_note_disgust.wav
1552,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_shawl_disgust.wav
1553,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_love_disgust.wav
1554,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_sail_disgust.wav
1555,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_sub_disgust.wav
1556,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_near_disgust.wav
1557,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_week_disgust.wav
1558,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_young_disgust.wav
1559,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_witch_disgust.wav
1560,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_wire_disgust.wav
1561,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_ton_disgust.wav
1562,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_ripe_disgust.wav
1563,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_rag_disgust.wav
1564,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_south_disgust.wav
1565,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_voice_disgust.wav
1566,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_mood_disgust.wav
1567,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_shout_disgust.wav
1568,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_pad_disgust.wav
1569,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_tire_disgust.wav
1570,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_team_disgust.wav
1571,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_reach_disgust.wav
1572,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_talk_disgust.wav
1573,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_nice_disgust.wav
1574,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_sure_disgust.wav
1575,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_search_disgust.wav
1576,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_soap_disgust.wav
1577,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_tough_disgust.wav
1578,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_mill_disgust.wav
1579,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_neat_disgust.wav
1580,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_pole_disgust.wav
1581,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_soup_disgust.wav
1582,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_met_disgust.wav
1583,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_size_disgust.wav
1584,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_when_disgust.wav
1585,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_name_disgust.wav
1586,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_page_disgust.wav
1587,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_luck_disgust.wav
1588,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_pick_disgust.wav
1589,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_pain_disgust.wav
1590,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_merge_disgust.wav
1591,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_vote_disgust.wav
1592,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_pike_disgust.wav
1593,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_walk_disgust.wav
1594,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_such_disgust.wav
1595,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_said_disgust.wav
1596,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_room_disgust.wav
1597,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_lose_disgust.wav
1598,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_rush_disgust.wav
1599,disgust,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_disgust/OAF_mode_disgust.wav
1600,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_far_fear.wav
1601,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_choice_fear.wav
1602,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_back_fear.wav
1603,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_base_fear.wav
1604,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_calm_fear.wav
1605,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_bought_fear.wav
1606,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_chair_fear.wav
1607,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_burn_fear.wav
1608,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_check_fear.wav
1609,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_book_fear.wav
1610,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_chat_fear.wav
1611,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_deep_fear.wav
1612,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_ditch_fear.wav
1613,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_bean_fear.wav
1614,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_chief_fear.wav
1615,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_dog_fear.wav
1616,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_cheek_fear.wav
1617,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_came_fear.wav
1618,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_fail_fear.wav
1619,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_date_fear.wav
1620,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_cool_fear.wav
1621,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_cause_fear.wav
1622,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_door_fear.wav
1623,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_five_fear.wav
1624,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_dip_fear.wav
1625,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_dab_fear.wav
1626,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_bath_fear.wav
1627,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_cab_fear.wav
1628,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_bite_fear.wav
1629,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_fit_fear.wav
1630,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_dodge_fear.wav
1631,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_chalk_fear.wav
1632,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_doll_fear.wav
1633,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_dead_fear.wav
1634,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_bar_fear.wav
1635,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_dime_fear.wav
1636,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_fat_fear.wav
1637,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_fall_fear.wav
1638,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_beg_fear.wav
1639,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_chain_fear.wav
1640,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_bone_fear.wav
1641,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_boat_fear.wav
1642,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_fear/YAF_death_fear.wav
